user_id,primary_category_id,primary_segment,secondary_category_ids,secondary_segments,age_group,gender,country,preferred_device
U04222,41,Baby & Kids Shopper,"9,126,207","DIY Crafter,Beauty & Skincare Fan,Electronics Enthusiast",45-54,Female,CA,desktop
U04223,101,Traveler,113,Cyclist,25-34,Male,UK,desktop
U04224,14,Car Enthusiast,"65,255","Electronics Enthusiast,Gamer",25-34,Male,US,tablet
U04225,112,Fashion Shopper,194,Electronics Enthusiast,25-34,Male,UK,desktop
U04226,75,Electronics Enthusiast,"63,16","Car Enthusiast,Electronics Enthusiast",45-54,Male,UK,desktop
U04227,114,Cyclist,"50,74","Beauty & Skincare Fan,Electronics Enthusiast",25-34,Male,UK,mobile
U04228,205,Baby & Kids Shopper,"116,241,16","Car Enthusiast,Fashion Shopper,Baby & Kids Shopper",45-54,Other,IN,mobile
U04229,171,Car Enthusiast,103,Fashion Shopper,55+,Other,AU,mobile
U04230,205,Baby & Kids Shopper,"198,173","Home Decorator,Sports Enthusiast",25-34,Female,AU,tablet
U04231,206,Electronics Enthusiast,241,Baby & Kids Shopper,35-44,Male,UK,desktop
U04232,13,Home Decorator,"39,194","Baby & Kids Shopper,Electronics Enthusiast",35-44,Other,US,tablet
U04233,15,Car Enthusiast,"118,56,152","Electronics Enthusiast,Fashion Shopper,Baby & Kids Shopper",55+,Other,AU,tablet
U04234,170,Baby & Kids Shopper,"16,230,146","Car Enthusiast,Electronics Enthusiast,Baby & Kids Shopper",55+,Female,IN,desktop
U04235,150,Beauty & Skincare Fan,70,Electronics Enthusiast,45-54,Female,IN,mobile
U04236,50,Beauty & Skincare Fan,"81,205","Electronics Enthusiast,Baby & Kids Shopper",18-24,Other,CA,mobile
U04237,152,Baby & Kids Shopper,197,Home Decorator,55+,Other,AU,tablet
U04238,87,Baby & Kids Shopper,"239,158","Electronics Enthusiast,Baby & Kids Shopper",35-44,Male,AU,desktop
U04239,14,Car Enthusiast,"74,178,28","Sports Enthusiast,Electronics Enthusiast,Pet Owner",45-54,Male,US,tablet
U04240,210,Electronics Enthusiast,"46,70","Beauty & Skincare Fan,Electronics Enthusiast",35-44,Female,IN,tablet
U04241,222,Electronics Enthusiast,"53,66","Beauty & Skincare Fan,Electronics Enthusiast",55+,Female,AU,desktop
U04242,146,Electronics Enthusiast,"99,235","Traveler,Baby & Kids Shopper",35-44,Male,CA,mobile
U04243,22,Electronics Enthusiast,"96,188,212","Baby & Kids Shopper,Electronics Enthusiast,Baby & Kids Shopper",45-54,Female,US,tablet
U04244,13,Home Decorator,"205,250","Baby & Kids Shopper,Electronics Enthusiast",18-24,Male,AU,tablet
U04245,11,DIY Crafter,"106,52","Beauty & Skincare Fan,Outdoor Adventurer",55+,Male,CA,tablet
U04246,196,Electronics Enthusiast,"58,110","Electronics Enthusiast,Fashion Shopper",25-34,Female,UK,tablet
U04247,43,Baby & Kids Shopper,39,Baby & Kids Shopper,45-54,Male,US,desktop
U04248,83,Electronics Enthusiast,242,Baby & Kids Shopper,55+,Other,US,desktop
U04249,131,Beauty & Skincare Fan,"176,48,6","Fashion Shopper,Beauty & Skincare Fan,Beauty & Skincare Fan",45-54,Other,US,desktop
U04250,172,Baby & Kids Shopper,"5,154,114","Baby & Kids Shopper,Cyclist,Electronics Enthusiast",35-44,Female,IN,tablet
U04251,45,Beauty & Skincare Fan,"194,6","Fashion Shopper,Electronics Enthusiast",55+,Other,CA,desktop
U04252,160,Baby & Kids Shopper,"226,65","Electronics Enthusiast,Baby & Kids Shopper",55+,Male,US,tablet
U04253,41,Baby & Kids Shopper,43,Baby & Kids Shopper,18-24,Male,UK,tablet
U04254,55,Photographer,"211,143,182","Electronics Enthusiast,Baby & Kids Shopper,Electronics Enthusiast",55+,Other,CA,tablet
U04255,32,Baby & Kids Shopper,52,Beauty & Skincare Fan,25-34,Female,AU,desktop
U04256,157,DIY Crafter,"138,73,128","Electronics Enthusiast,Beauty & Skincare Fan,Home Decorator",35-44,Female,IN,desktop
U04257,231,Baby & Kids Shopper,"100,98","Fashion Shopper,Fashion Shopper",55+,Other,IN,tablet
U04258,255,Gamer,188,Electronics Enthusiast,25-34,Male,IN,mobile
U04259,135,Baby & Kids Shopper,"68,211","Fashion Shopper,Electronics Enthusiast",18-24,Male,CA,mobile
U04260,156,Foodie,"150,148,204","Electronics Enthusiast,Beauty & Skincare Fan,Beauty & Skincare Fan",55+,Other,UK,desktop
U04261,147,Electronics Enthusiast,"224,201","Home Decorator,Baby & Kids Shopper",45-54,Female,UK,desktop
U04262,186,Home Decorator,"147,170","Electronics Enthusiast,Baby & Kids Shopper",45-54,Female,CA,desktop
U04263,198,Sports Enthusiast,"7,102","DIY Crafter,Fashion Shopper",18-24,Male,UK,mobile
U04264,69,Electronics Enthusiast,"96,51,63","Beauty & Skincare Fan,Electronics Enthusiast,Baby & Kids Shopper",55+,Other,AU,tablet
U04265,232,Baby & Kids Shopper,"148,143,262","Electronics Enthusiast,Electronics Enthusiast,Baby & Kids Shopper",55+,Other,UK,tablet
U04266,242,Baby & Kids Shopper,"35,69","Baby & Kids Shopper,Electronics Enthusiast",35-44,Male,US,tablet
U04267,45,Beauty & Skincare Fan,235,Baby & Kids Shopper,45-54,Male,AU,mobile
U04268,207,Electronics Enthusiast,"52,21","Car Enthusiast,Beauty & Skincare Fan",25-34,Male,CA,tablet
U04269,203,Baby & Kids Shopper,253,Gamer,35-44,Male,AU,tablet
U04270,121,Fashion Shopper,39,Baby & Kids Shopper,35-44,Other,AU,tablet
U04271,100,Fashion Shopper,"165,176,19","Car Enthusiast,Home Decorator,Beauty & Skincare Fan",18-24,Female,US,mobile
U04272,170,Baby & Kids Shopper,"8,193,25","Baby & Kids Shopper,Car Enthusiast,Home Decorator",18-24,Other,IN,mobile
U04273,151,Baby & Kids Shopper,178,Pet Owner,25-34,Other,CA,mobile
U04274,76,Baby & Kids Shopper,"248,156,118","Fashion Shopper,Foodie,Gamer",35-44,Male,AU,mobile
U04275,245,Gamer,"179,4,52","Photographer,Beauty & Skincare Fan,Pet Owner",55+,Female,IN,desktop
U04276,164,Baby & Kids Shopper,8,Baby & Kids Shopper,25-34,Other,IN,desktop
U04277,250,Electronics Enthusiast,"45,256,120","Beauty & Skincare Fan,Fashion Shopper,Gamer",35-44,Other,IN,mobile
U04278,39,Baby & Kids Shopper,"171,237","Car Enthusiast,Baby & Kids Shopper",25-34,Female,UK,desktop
U04279,10,Photographer,"75,178","Electronics Enthusiast,Pet Owner",25-34,Other,CA,tablet
U04280,259,Electronics Enthusiast,219,Baby & Kids Shopper,25-34,Female,US,desktop
U04281,203,Baby & Kids Shopper,118,Fashion Shopper,55+,Other,CA,mobile
U04282,87,Baby & Kids Shopper,236,Car Enthusiast,25-34,Male,CA,desktop
U04283,2,Home Decorator,"234,7,19","DIY Crafter,Car Enthusiast,Baby & Kids Shopper",45-54,Female,UK,mobile
U04284,261,Baby & Kids Shopper,146,Electronics Enthusiast,35-44,Female,CA,tablet
U04285,63,Electronics Enthusiast,"162,150,15","Car Enthusiast,Beauty & Skincare Fan,Electronics Enthusiast",18-24,Other,CA,tablet
U04286,222,Electronics Enthusiast,"171,194","Car Enthusiast,Electronics Enthusiast",25-34,Male,CA,mobile
U04287,72,Electronics Enthusiast,"19,136,24","Car Enthusiast,Car Enthusiast,Sports Enthusiast",45-54,Female,CA,desktop
U04288,261,Baby & Kids Shopper,"228,126","Beauty & Skincare Fan,Outdoor Adventurer",45-54,Other,IN,mobile
U04289,254,Gamer,"143,218,197","Electronics Enthusiast,Home Decorator,Baby & Kids Shopper",35-44,Male,CA,tablet
U04290,188,Electronics Enthusiast,"6,205,179","Fashion Shopper,Pet Owner,Baby & Kids Shopper",18-24,Female,AU,desktop
U04291,231,Baby & Kids Shopper,265,Baby & Kids Shopper,55+,Male,AU,desktop
U04292,91,Baby & Kids Shopper,"245,103","Fashion Shopper,Gamer",35-44,Other,UK,tablet
U04293,33,Baby & Kids Shopper,"204,260","Beauty & Skincare Fan,Baby & Kids Shopper",55+,Male,UK,desktop
U04294,135,Baby & Kids Shopper,"32,230,4","Photographer,Baby & Kids Shopper,Baby & Kids Shopper",45-54,Other,CA,tablet
U04295,233,Car Enthusiast,"116,88,181","Baby & Kids Shopper,Fashion Shopper,Pet Owner",18-24,Other,IN,desktop
U04296,184,Baby & Kids Shopper,"191,252,225","Home Decorator,Baby & Kids Shopper,Baby & Kids Shopper",18-24,Female,UK,mobile
U04297,172,Baby & Kids Shopper,87,Baby & Kids Shopper,55+,Female,IN,tablet
U04298,188,Electronics Enthusiast,"121,65,107","Electronics Enthusiast,Baby & Kids Shopper,Fashion Shopper",35-44,Male,UK,desktop
U04299,73,Electronics Enthusiast,"40,68,157","Baby & Kids Shopper,Fashion Shopper,DIY Crafter",25-34,Female,IN,desktop
U04300,10,Photographer,"63,15,198","Car Enthusiast,Electronics Enthusiast,Sports Enthusiast",18-24,Male,CA,desktop
U04301,164,Baby & Kids Shopper,"178,155,198","Electronics Enthusiast,Pet Owner,Sports Enthusiast",18-24,Other,IN,desktop
U04302,187,Electronics Enthusiast,"233,231,209","Beauty & Skincare Fan,Baby & Kids Shopper,Car Enthusiast",45-54,Other,CA,desktop
U04303,30,Baby & Kids Shopper,"255,250","Electronics Enthusiast,Gamer",25-34,Female,UK,desktop
U04304,234,Baby & Kids Shopper,6,Fashion Shopper,35-44,Other,US,tablet
U04305,139,Electronics Enthusiast,"74,97,140","Electronics Enthusiast,Baby & Kids Shopper,Electronics Enthusiast",45-54,Other,US,tablet
U04306,164,Baby & Kids Shopper,"90,63","Electronics Enthusiast,Baby & Kids Shopper",25-34,Other,US,desktop
U04307,98,Fashion Shopper,"169,64","Electronics Enthusiast,Beauty & Skincare Fan",55+,Other,IN,mobile
U04308,71,Electronics Enthusiast,"97,101","Baby & Kids Shopper,Traveler",55+,Female,IN,mobile
U04309,72,Electronics Enthusiast,173,Home Decorator,35-44,Other,UK,mobile
U04310,72,Electronics Enthusiast,"52,134,39","Baby & Kids Shopper,Beauty & Skincare Fan,Beauty & Skincare Fan",35-44,Male,IN,desktop
U04311,152,Baby & Kids Shopper,"11,52","DIY Crafter,Beauty & Skincare Fan",25-34,Male,AU,desktop
U04312,43,Baby & Kids Shopper,"145,210","Electronics Enthusiast,Electronics Enthusiast",55+,Female,CA,mobile
U04313,77,Electronics Enthusiast,"171,10,90","Photographer,Baby & Kids Shopper,Car Enthusiast",45-54,Other,UK,desktop
U04314,237,Baby & Kids Shopper,"195,1,74","DIY Crafter,Electronics Enthusiast,Gardener",55+,Male,CA,desktop
U04315,63,Electronics Enthusiast,90,Baby & Kids Shopper,35-44,Male,UK,mobile
U04316,88,Baby & Kids Shopper,56,Electronics Enthusiast,35-44,Other,UK,tablet
U04317,44,Baby & Kids Shopper,"128,33","Baby & Kids Shopper,Beauty & Skincare Fan",55+,Male,AU,mobile
U04318,43,Baby & Kids Shopper,"216,113","Cyclist,Baby & Kids Shopper",45-54,Female,UK,tablet
U04319,232,Baby & Kids Shopper,"87,110","Baby & Kids Shopper,Fashion Shopper",35-44,Male,CA,mobile
U04320,98,Fashion Shopper,"83,209,170","Electronics Enthusiast,Baby & Kids Shopper,Beauty & Skincare Fan",18-24,Female,UK,desktop
U04321,147,Electronics Enthusiast,"169,170,101","Traveler,Beauty & Skincare Fan,Baby & Kids Shopper",25-34,Female,IN,mobile
U04322,148,Electronics Enthusiast,"id,265,151","primary_segment,Baby & Kids Shopper,Baby & Kids Shopper",45-54,Male,IN,tablet
U04323,103,Fashion Shopper,"199,122,64","Electronics Enthusiast,Fashion Shopper,Outdoor Adventurer",18-24,Female,UK,desktop
U04324,54,Electronics Enthusiast,46,Beauty & Skincare Fan,25-34,Female,UK,desktop
U04325,36,Baby & Kids Shopper,"1,6","DIY Crafter,Fashion Shopper",55+,Other,UK,tablet
U04326,27,Car Enthusiast,"89,24,77","Car Enthusiast,Electronics Enthusiast,Baby & Kids Shopper",45-54,Other,AU,mobile
U04327,75,Electronics Enthusiast,164,Baby & Kids Shopper,35-44,Other,IN,desktop
U04328,249,Baby & Kids Shopper,"197,129,95","Baby & Kids Shopper,Baby & Kids Shopper,Home Decorator",35-44,Other,CA,mobile
U04329,160,Baby & Kids Shopper,"242,253","Baby & Kids Shopper,Gamer",18-24,Male,IN,tablet
U04330,98,Fashion Shopper,"264,90,152","Baby & Kids Shopper,Baby & Kids Shopper,Baby & Kids Shopper",35-44,Female,UK,mobile
U04331,1,DIY Crafter,"109,217,196","Fashion Shopper,Electronics Enthusiast,Baby & Kids Shopper",55+,Male,UK,mobile
U04332,154,Electronics Enthusiast,"163,177,49","Beauty & Skincare Fan,Beauty & Skincare Fan,Baby & Kids Shopper",55+,Female,CA,mobile
U04333,19,Car Enthusiast,"23,171,8","Baby & Kids Shopper,Car Enthusiast,Car Enthusiast",25-34,Male,AU,desktop
U04334,159,Beauty & Skincare Fan,65,Electronics Enthusiast,25-34,Male,UK,tablet
U04335,17,Car Enthusiast,"15,76,162","Car Enthusiast,Baby & Kids Shopper,Electronics Enthusiast",18-24,Other,US,tablet
U04336,195,Gardener,179,Pet Owner,45-54,Female,UK,desktop
U04337,166,Fashion Shopper,"22,51","Electronics Enthusiast,Beauty & Skincare Fan",55+,Female,US,mobile
U04338,9,DIY Crafter,"107,39,138","Baby & Kids Shopper,Baby & Kids Shopper,Home Decorator",18-24,Female,UK,tablet
U04339,102,Fashion Shopper,"44,146,123","Baby & Kids Shopper,Fashion Shopper,Electronics Enthusiast",55+,Female,UK,desktop
U04340,25,Car Enthusiast,"133,242,138","Baby & Kids Shopper,Home Decorator,Baby & Kids Shopper",25-34,Other,IN,mobile
U04341,83,Electronics Enthusiast,"72,207,260","Electronics Enthusiast,Electronics Enthusiast,Baby & Kids Shopper",45-54,Female,AU,desktop
U04342,237,Baby & Kids Shopper,196,Electronics Enthusiast,25-34,Female,AU,tablet
U04343,44,Baby & Kids Shopper,34,Baby & Kids Shopper,35-44,Female,US,mobile
U04344,78,Electronics Enthusiast,"162,53","Beauty & Skincare Fan,Electronics Enthusiast",25-34,Female,AU,desktop
U04345,174,Home Decorator,"220,60","Electronics Enthusiast,Baby & Kids Shopper",25-34,Male,CA,tablet
U04346,236,Car Enthusiast,"126,105","Traveler,Beauty & Skincare Fan",18-24,Other,CA,desktop
U04347,264,Baby & Kids Shopper,57,Electronics Enthusiast,35-44,Female,CA,mobile
U04348,81,Electronics Enthusiast,"133,73,109","Electronics Enthusiast,Fashion Shopper,Baby & Kids Shopper",18-24,Other,IN,tablet
U04349,177,Baby & Kids Shopper,"74,219,77","Electronics Enthusiast,Electronics Enthusiast,Baby & Kids Shopper",55+,Other,CA,desktop
U04350,223,Baby & Kids Shopper,"71,131","Electronics Enthusiast,Beauty & Skincare Fan",45-54,Other,AU,mobile
U04351,99,Traveler,"54,44","Baby & Kids Shopper,Electronics Enthusiast",45-54,Other,CA,tablet
U04352,213,Electronics Enthusiast,"212,255","Baby & Kids Shopper,Gamer",55+,Other,IN,tablet
U04353,11,DIY Crafter,"239,80","Electronics Enthusiast,Baby & Kids Shopper",55+,Other,CA,tablet
U04354,220,Baby & Kids Shopper,"11,179,188","DIY Crafter,Pet Owner,Electronics Enthusiast",55+,Female,UK,desktop
U04355,76,Baby & Kids Shopper,217,Baby & Kids Shopper,35-44,Other,IN,mobile
U04356,88,Baby & Kids Shopper,"244,128,46","Beauty & Skincare Fan,Beauty & Skincare Fan,Baby & Kids Shopper",18-24,Female,AU,desktop
U04357,36,Baby & Kids Shopper,190,Electronics Enthusiast,35-44,Other,CA,mobile
U04358,45,Beauty & Skincare Fan,"253,150,256","Beauty & Skincare Fan,Gamer,Gamer",45-54,Other,CA,tablet
U04359,188,Electronics Enthusiast,"184,147","Electronics Enthusiast,Baby & Kids Shopper",55+,Other,AU,tablet
U04360,66,Electronics Enthusiast,"196,226,197","Electronics Enthusiast,Home Decorator,Baby & Kids Shopper",25-34,Male,AU,desktop
U04361,241,Baby & Kids Shopper,"38,15,44","Car Enthusiast,Baby & Kids Shopper,Baby & Kids Shopper",35-44,Female,IN,desktop
U04362,120,Fashion Shopper,"242,261","Baby & Kids Shopper,Baby & Kids Shopper",18-24,Other,CA,mobile
U04363,158,Electronics Enthusiast,154,Electronics Enthusiast,25-34,Other,UK,mobile
U04364,209,Beauty & Skincare Fan,"218,160,103","Fashion Shopper,Baby & Kids Shopper,Baby & Kids Shopper",25-34,Male,US,tablet
U04365,103,Fashion Shopper,226,Baby & Kids Shopper,45-54,Male,AU,tablet
U04366,165,Home Decorator,242,Baby & Kids Shopper,45-54,Other,CA,desktop
U04367,88,Baby & Kids Shopper,"136,252,14","Car Enthusiast,Sports Enthusiast,Baby & Kids Shopper",35-44,Female,AU,desktop
U04368,90,Baby & Kids Shopper,"53,40","Baby & Kids Shopper,Beauty & Skincare Fan",55+,Other,US,tablet
U04369,41,Baby & Kids Shopper,"263,53,205","Beauty & Skincare Fan,Baby & Kids Shopper,Gamer",25-34,Male,UK,mobile
U04370,200,Sports Enthusiast,250,Electronics Enthusiast,45-54,Male,UK,mobile
U04371,36,Baby & Kids Shopper,213,Electronics Enthusiast,18-24,Female,UK,tablet
U04372,102,Fashion Shopper,"256,5","Baby & Kids Shopper,Gamer",45-54,Female,IN,tablet
U04373,125,Baby & Kids Shopper,238,Baby & Kids Shopper,35-44,Other,IN,desktop
U04374,264,Baby & Kids Shopper,124,Baby & Kids Shopper,18-24,Female,IN,tablet
U04375,128,Beauty & Skincare Fan,"193,104,106","Fashion Shopper,Outdoor Adventurer,Home Decorator",55+,Male,UK,mobile
U04376,215,Home Decorator,"82,211","Electronics Enthusiast,Electronics Enthusiast",18-24,Other,CA,tablet
U04377,180,Pet Owner,"78,217,4","Photographer,Electronics Enthusiast,Baby & Kids Shopper",18-24,Other,CA,mobile
U04378,265,Baby & Kids Shopper,"230,21","Car Enthusiast,Baby & Kids Shopper",35-44,Female,CA,mobile
U04379,124,Baby & Kids Shopper,"7,107,137","DIY Crafter,Baby & Kids Shopper,Baby & Kids Shopper",55+,Female,IN,mobile
U04380,134,Beauty & Skincare Fan,"148,125","Baby & Kids Shopper,Electronics Enthusiast",55+,Other,CA,tablet
U04381,243,Baby & Kids Shopper,55,Photographer,35-44,Other,CA,desktop
U04382,120,Fashion Shopper,147,Electronics Enthusiast,18-24,Other,IN,desktop
U04383,81,Electronics Enthusiast,"130,229,186","Home Decorator,Home Decorator,Baby & Kids Shopper",45-54,Female,CA,mobile
U04384,242,Baby & Kids Shopper,"3,5","Baby & Kids Shopper,Baby & Kids Shopper",25-34,Male,US,tablet
U04385,206,Electronics Enthusiast,21,Car Enthusiast,18-24,Other,IN,tablet
U04386,181,Pet Owner,"125,73","Electronics Enthusiast,Baby & Kids Shopper",25-34,Male,AU,mobile
U04387,153,DIY Crafter,"129,4","Photographer,Baby & Kids Shopper",25-34,Female,CA,tablet
U04388,105,Traveler,73,Electronics Enthusiast,25-34,Male,IN,mobile
U04389,211,Electronics Enthusiast,"185,51,3","Baby & Kids Shopper,Beauty & Skincare Fan,Electronics Enthusiast",55+,Male,AU,tablet
U04390,98,Fashion Shopper,"38,232","Baby & Kids Shopper,Baby & Kids Shopper",18-24,Female,UK,desktop
U04391,159,Beauty & Skincare Fan,"226,48,5","Baby & Kids Shopper,Beauty & Skincare Fan,Baby & Kids Shopper",45-54,Other,IN,mobile
U04392,90,Baby & Kids Shopper,233,Car Enthusiast,55+,Other,AU,desktop
U04393,195,Gardener,"200,147","Electronics Enthusiast,Sports Enthusiast",35-44,Other,CA,desktop
U04394,264,Baby & Kids Shopper,"66,96,97","Electronics Enthusiast,Baby & Kids Shopper,Baby & Kids Shopper",35-44,Male,UK,desktop
U04395,221,Baby & Kids Shopper,"158,82","Electronics Enthusiast,Electronics Enthusiast",18-24,Other,UK,mobile
U04396,177,Baby & Kids Shopper,"46,156","Beauty & Skincare Fan,Foodie",18-24,Other,CA,mobile
U04397,112,Fashion Shopper,"145,87,106","Baby & Kids Shopper,Outdoor Adventurer,Electronics Enthusiast",45-54,Female,US,desktop
U04398,216,Baby & Kids Shopper,"249,40","Baby & Kids Shopper,Baby & Kids Shopper",25-34,Female,IN,mobile
U04399,126,Beauty & Skincare Fan,"207,123,74","Electronics Enthusiast,Fashion Shopper,Electronics Enthusiast",55+,Female,UK,mobile
U04400,80,Electronics Enthusiast,77,Electronics Enthusiast,55+,Male,UK,mobile
U04401,138,Home Decorator,"270,112","Fashion Shopper,Baby & Kids Shopper",35-44,Male,US,tablet
U04402,36,Baby & Kids Shopper,131,Beauty & Skincare Fan,45-54,Female,IN,mobile
U04403,179,Pet Owner,"116,222","Fashion Shopper,Electronics Enthusiast",35-44,Female,US,desktop
U04404,152,Baby & Kids Shopper,"125,256","Baby & Kids Shopper,Gamer",55+,Other,US,mobile
U04405,179,Pet Owner,"70,55","Photographer,Electronics Enthusiast",25-34,Male,IN,mobile
U04406,47,Beauty & Skincare Fan,127,Beauty & Skincare Fan,18-24,Other,US,mobile
U04407,143,Electronics Enthusiast,"140,255","Electronics Enthusiast,Gamer",45-54,Female,CA,desktop
U04408,143,Electronics Enthusiast,"173,187","Home Decorator,Electronics Enthusiast",55+,Female,AU,tablet
U04409,151,Baby & Kids Shopper,"21,133","Car Enthusiast,Baby & Kids Shopper",45-54,Other,UK,mobile
U04410,152,Baby & Kids Shopper,7,DIY Crafter,55+,Female,IN,mobile
U04411,109,Fashion Shopper,"188,143,229","Electronics Enthusiast,Electronics Enthusiast,Baby & Kids Shopper",25-34,Male,UK,tablet
U04412,72,Electronics Enthusiast,"26,41,242","Car Enthusiast,Baby & Kids Shopper,Baby & Kids Shopper",25-34,Male,AU,desktop
U04413,184,Baby & Kids Shopper,"99,145","Traveler,Electronics Enthusiast",35-44,Other,CA,desktop
U04414,60,Electronics Enthusiast,"236,148","Electronics Enthusiast,Car Enthusiast",18-24,Other,AU,tablet
U04415,141,Electronics Enthusiast,169,Beauty & Skincare Fan,45-54,Other,IN,mobile
U04416,145,Electronics Enthusiast,100,Fashion Shopper,45-54,Female,CA,mobile
U04417,243,Baby & Kids Shopper,99,Traveler,18-24,Male,US,desktop
U04418,18,Car Enthusiast,"99,36","Baby & Kids Shopper,Traveler",18-24,Male,AU,mobile
U04419,152,Baby & Kids Shopper,"44,196,122","Baby & Kids Shopper,Fashion Shopper,Electronics Enthusiast",18-24,Male,AU,mobile
U04420,49,Beauty & Skincare Fan,"181,26","Car Enthusiast,Pet Owner",25-34,Male,CA,desktop
U04421,96,Baby & Kids Shopper,153,DIY Crafter,18-24,Female,UK,desktop
U04422,74,Electronics Enthusiast,"163,9,158","DIY Crafter,Electronics Enthusiast,Beauty & Skincare Fan",55+,Other,IN,desktop
U04423,243,Baby & Kids Shopper,23,Car Enthusiast,35-44,Female,IN,mobile
U04424,76,Baby & Kids Shopper,"135,4","Photographer,Baby & Kids Shopper",35-44,Female,AU,tablet
